E,eV	dN/dE,part/eV
1525	0
1530	0,201
1535	0,201
1540	0,201
1545	0
1550	0,6
1555	0
1560	0
1565	0
1570	0
1575	0
1580	0
1585	0
1590	0,201
1595	0,201
1600	0
1605	0,201
1610	0
1615	0,201
1620	0
1625	0,201
1630	0
1635	0
1640	0
1645	0
1650	0
1655	0
1660	0
1665	0
1670	0
1675	0
1680	0
1685	0
1690	0,401
1695	0
1700	0
1705	0
1710	0,201
1715	0,401
1720	0
1725	0
1730	0
1735	0
1740	0
1745	0,401
1750	0
1755	0
1760	0
1765	0,201
1770	0
1775	0
1780	0,201
1785	0
1790	0
1795	0,201
1800	0
1805	0,201
1810	0,201
1815	0,201
1820	0
1825	0
1830	0,401
1835	0
1840	0
1845	0,401
1850	0,401
1855	0
1860	0
1865	0
1870	0,401
1875	0
1880	0
1885	0
1890	0,201
1895	0
1900	0
1905	0,401
1910	0
1915	0
1920	0,201
1925	0
1930	0
1935	0
1940	0,401
1945	0
1950	0
1955	0,201
1960	0,201
1965	0
1970	0
1975	0
1980	0,201
1985	0,401
1990	0,401
1995	0,6
2000	0
2005	0,201
2010	0
2015	0
2020	0
2025	0
2030	0
2035	0
2040	0,201
2045	0,201
2050	0,201
2055	0,201
2060	0,401
2065	0
2070	0,201
2075	0
2080	0
2085	0,201
2090	0,201
2095	0,201
2100	0
2105	0
2110	0
2115	0
2120	0
2125	0
2130	0
2135	0,201
2140	0
2145	0
2150	0
2155	0,401
2160	0,401
2165	0,201
2170	0
2175	0
2180	0
2185	0
2190	0,201
2195	0
2200	0
2205	0
2210	0,201
2215	0,201
2220	0
2225	0,201
2230	0
2235	0
2240	0,201
2245	0
2250	0
2255	0
2260	0
2265	0,201
2270	0,201
2275	0
2280	0
2285	0
2290	0,201
2295	0
2300	0,201
2305	0
2310	0
2315	0
2320	0,201
2325	0
2330	0,6
2335	0,401
2340	0,401
2345	0
2350	0,201
2355	0,201
2360	0,6
2365	0,201
2370	0,201
2375	0
2380	0,201
2385	0
2390	0,201
2395	0,201
2400	0,401
2405	0
2410	0
2415	0
2420	0,201
2425	0
2430	0
2435	0,201
2440	0
2445	0,401
2450	0,201
2455	0
2460	0
2465	0
2470	0
2475	0
2480	0,201
2485	0,201
2490	0,201
2495	0,401
2500	0
2505	0,201
2510	0
2515	0,201
2520	0
2525	0
2530	0
2535	0
2540	0,201
2545	0,201
2550	0,401
2555	0,201
2560	0,201
2565	0,201
2570	0,201
2575	0
2580	0
2585	0
2590	0
2595	0
2600	0
2605	0,201
2610	0
2615	0
2620	0,201
2625	0
2630	0
2635	0
2640	0,201
2645	0
2650	0
2655	0,201
2660	0,201
2665	0,201
2670	0
2675	0
2680	0,201
2685	0
2690	0
2695	0,401
2700	0
2705	0
2710	0,201
2715	0
2720	0
2725	0
2730	0,201
2735	0
2740	0
2745	0
2750	0,201
2755	0,401
2760	0
2765	0
2770	0
2775	0,201
2780	0,201
2785	0,401
2790	0
2795	0
2800	0,201
2805	0
2810	0,201
2815	0,401
2820	0
2825	0
2830	0
2835	0
2840	0,201
2845	0,401
2850	0
2855	0
2860	0
2865	0
2870	0,201
2875	0,201
2880	0,201
2885	0
2890	0,401
2895	0
2900	0,401
2905	0,201
2910	0,401
2915	0,401
2920	0,201
2925	0
2930	0
2935	0
2940	0,201
2945	0,401
2950	0
2955	0,201
2960	0,401
2965	0,201
2970	0,201
2975	0
2980	0,201
2985	0,201
2990	0
2995	0,201
3000	0
3005	0,201
3010	0
3015	0
3020	0,401
3025	0
3030	0
3035	0
3040	0
3045	0
3050	0,6
3055	0
3060	0
3065	0,401
3070	0,201
3075	0
3080	0
3085	0
3090	0
3095	0
3100	0
3105	0,201
3110	0
3115	0,401
3120	0
3125	0,201
3130	0,201
3135	0
3140	0
3145	0,401
3150	0
3155	0,201
3160	0,201
3165	0
3170	0,401
3175	0,201
3180	0
3185	0
3190	0,201
3195	0
3200	0
3205	0,401
3210	0,201
3215	0
3220	0,401
3225	0
3230	0,401
3235	0,201
3240	0
3245	0
3250	0,201
3255	0,401
3260	0
3265	0,401
3270	0
3275	0,6
3280	0
3285	0
3290	0,201
3295	0,201
3300	0
3305	0
3310	0
3315	0,201
3320	0,201
3325	0
3330	0,401
3335	0
3340	0,201
3345	0,401
3350	0
3355	0
3360	0,201
3365	0
3370	0,201
3375	0,201
3380	0
3385	0,401
3390	0
3395	0,201
3400	0,401
3405	0,201
3410	0,201
3415	0,201
3420	0,201
3425	0
3430	0
3435	0,201
3440	0,201
3445	0
3450	0,201
3455	0
3460	0,201
3465	0
3470	0
3475	0,201
3480	0,401
3485	0,201
3490	0,201
3495	0,201
3500	0
3505	0,201
3510	0,201
3515	0,201
3520	0
3525	0,201
3530	0
3535	0,201
3540	0,201
3545	0
3550	0,201
3555	0,201
3560	0,201
3565	0,201
3570	0
3575	0
3580	0
3585	0
3590	0
3595	0
3600	0
3605	0,401
3610	0,201
3615	0,201
3620	0
3625	0
3630	0
3635	0
3640	0,401
3645	0
3650	0,201
3655	0,401
3660	0,401
3665	0,201
3670	0
3675	0,201
3680	0,401
3685	0,201
3690	0
3695	0,201
3700	0,401
3705	0,201
3710	0,201
3715	0,201
3720	0
3725	0,201
3730	0,201
3735	0,401
3740	0,401
3745	0,401
3750	0,401
3755	0
3760	0
3765	0
3770	0,401
3775	0
3780	0,201
3785	0
3790	0
3795	0
3800	0,201
3805	0,201
3810	0,401
3815	0,401
3820	0,401
3825	0
3830	0
3835	0,6
3840	0,201
3845	0
3850	0
3855	0,201
3860	0,201
3865	0,201
3870	0
3875	0,801
3880	0
3885	0,401
3890	0,201
3895	0,201
3900	0,6
3905	0,201
3910	0,201
3915	0,201
3920	0,201
3925	0
3930	0
3935	0,801
3940	0,201
3945	0,201
3950	0
3955	0,201
3960	0
3965	0,201
3970	0,201
3975	0
3980	0,401
3985	0,201
3990	0
3995	0,201
4000	0
4005	0,201
4010	0
4015	0,201
4020	0,401
4025	0
4030	0,6
4035	0
4040	0,201
4045	0,201
4050	0,401
4055	0,401
4060	0
4065	0,401
4070	0
4075	0
4080	0,201
4085	0,201
4090	0
4095	0
4100	0,201
4105	0
4110	0,201
4115	0,401
4120	0,201
4125	0
4130	0,201
4135	0,401
4140	0,201
4145	0,201
4150	0,201
4155	0,401
4160	0,201
4165	0,201
4170	0
4175	0
4180	0
4185	0,201
4190	0
4195	0,201
4200	0,201
4205	0,201
4210	0,201
4215	0,201
4220	0,201
4225	0,201
4230	0,401
4235	0,401
4240	0,201
4245	0,6
4250	0
4255	0
4260	0,201
4265	0,201
4270	0
4275	0
4280	0,401
4285	0
4290	0,201
4295	0,201
4300	0,401
4305	0,201
4310	0,201
4315	0,401
4320	0
4325	0,201
4330	0
4335	0
4340	0,201
4345	0
4350	0
4355	0,401
4360	0,201
4365	0
4370	0,401
4375	0,401
4380	0
4385	0,201
4390	0
4395	0
4400	0
4405	0
4410	0,6
4415	0
4420	0
4425	0
4430	0,201
4435	0
4440	0
4445	0
4450	0,201
4455	0,201
4460	0
4465	0,401
4470	0,401
4475	0,401
4480	0,801
4485	0,6
4490	0
4495	0
4500	0,201
4505	0,201
4510	0
4515	0
4520	0
4525	0,401
4530	0,401
4535	0,201
4540	0,201
4545	0,401
4550	0,401
4555	0
4560	0,201
4565	0,401
4570	0,401
4575	0
4580	0,401
4585	0,201
4590	0
4595	0,201
4600	0,801
4605	0,401
4610	1
4615	0
4620	0,201
4625	0,201
4630	0
4635	0,201
4640	0,401
4645	0,401
4650	0,201
4655	0,201
4660	0,201
4665	0
4670	0
4675	0,401
4680	0
4685	0
4690	0,6
4695	0
4700	0,401
4705	0,401
4710	0,401
4715	0,201
4720	0,201
4725	0,201
4730	0,201
4735	0,201
4740	0,201
4745	0
4750	0,401
4755	0
4760	0,201
4765	0
4770	0,201
4775	0,201
4780	0
4785	0,401
4790	0,6
4795	0
4800	0
4805	0,201
4810	0
4815	0,401
4820	0,401
4825	0,201
4830	0,401
4835	0,401
4840	0,201
4845	0,201
4850	0,201
4855	0
4860	0,201
4865	0,201
4870	0,201
4875	0,201
4880	0
4885	0
4890	0,401
4895	0
4900	0,801
4905	1,2
4910	0,801
4915	0
4920	0
4925	0,201
4930	0,6
4935	0,201
4940	0
4945	0,801
4950	0,201
4955	0,201
4960	0,201
4965	0,401
4970	0
4975	0,401
4980	0,201
4985	0,201
4990	0,6
4995	0,201
5000	0
5005	0,401
5010	0,401
5015	0,6
5020	0
5025	0,401
5030	0
5035	0,401
5040	0,201
5045	0,401
5050	0,6
5055	0,401
5060	0,201
5065	0,201
5070	0,401
5075	0,201
5080	0,6
5085	0,201
5090	0
5095	0,201
5100	0
5105	0,6
5110	0,201
5115	0,201
5120	0,201
5125	0,401
5130	0
5135	0
5140	0,401
5145	0
5150	0,401
5155	0,401
5160	0,201
5165	0,401
5170	0,401
5175	0,201
5180	0
5185	0,201
5190	0,401
5195	0,201
5200	0
5205	0,401
5210	0,201
5215	0,801
5220	0,201
5225	0,201
5230	0,201
5235	0,201
5240	0,401
5245	0,6
5250	0,401
5255	0
5260	0,6
5265	0,401
5270	0
5275	0,201
5280	0,401
5285	0,6
5290	0,6
5295	0,401
5300	0,201
5305	0
5310	0
5315	0,201
5320	0,201
5325	0,201
5330	0,6
5335	0,401
5340	0,401
5345	0,201
5350	0,6
5355	0,6
5360	0,201
5365	0
5370	0,201
5375	0,401
5380	0,401
5385	0,401
5390	0
5395	0,801
5400	0,6
5405	1
5410	0,201
5415	0,201
5420	0
5425	0,201
5430	0,401
5435	0,6
5440	0,201
5445	0,401
5450	0,401
5455	0,401
5460	0,401
5465	0,201
5470	0,6
5475	0,201
5480	0,6
5485	0,401
5490	0,6
5495	0,201
5500	0
5505	0,6
5510	0,201
5515	0,401
5520	0,401
5525	0
5530	0,401
5535	0,401
5540	0,6
5545	1
5550	0,201
5555	0
5560	0,6
5565	0,201
5570	0,201
5575	0,401
5580	1,2
5585	0,401
5590	0,201
5595	0,201
5600	0,401
5605	0,801
5610	0,401
5615	0,6
5620	0
5625	0,801
5630	0,201
5635	0,401
5640	0,201
5645	1
5650	0,6
5655	1
5660	0,401
5665	0,201
5670	0,801
5675	0,6
5680	0,201
5685	0,401
5690	0,401
5695	0,201
5700	0,201
5705	0,801
5710	0,201
5715	0,401
5720	0,801
5725	0,201
5730	0,401
5735	0,201
5740	0,201
5745	0
5750	0,201
5755	0,201
5760	0
5765	0,201
5770	0,401
5775	0,6
5780	0,6
5785	0
5790	0
5795	0,6
5800	0,201
5805	0,801
5810	0,6
5815	0,201
5820	0,6
5825	0,801
5830	0
5835	0,6
5840	0,401
5845	0,801
5850	0,6
5855	0
5860	0,6
5865	0,201
5870	0,6
5875	0,201
5880	0,6
5885	0,201
5890	1
5895	0
5900	0,401
5905	0,6
5910	0
5915	0,6
5920	0,6
5925	0,801
5930	0,6
5935	1,2
5940	0,401
5945	0,801
5950	0,401
5955	0,401
5960	0,401
5965	0,201
5970	0,401
5975	0
5980	0,401
5985	0,6
5990	0,801
5995	0,201
6000	0,401
6005	0,801
6010	0,201
6015	0,6
6020	0,401
6025	0
6030	0,401
6035	0,401
6040	0,201
6045	0,401
6050	0,6
6055	0,401
6060	0,801
6065	0,201
6070	0,801
6075	0,401
6080	0,401
6085	0,401
6090	0,801
6095	0,401
6100	0,401
6105	0,6
6110	0,401
6115	0,401
6120	1,2
6125	0,201
6130	0,801
6135	0,201
6140	0,6
6145	0,201
6150	0,401
6155	0
6160	0,401
6165	0,201
6170	0,401
6175	0,801
6180	0,401
6185	0,6
6190	0,201
6195	0,201
6200	0,401
6205	0,201
6210	0,201
6215	0,401
6220	0,6
6225	0,801
6230	0,401
6235	1,2
6240	0,201
6245	0,401
6250	0,801
6255	0,801
6260	0,401
6265	0,6
6270	0,201
6275	0,401
6280	0,401
6285	0,401
6290	0,801
6295	0,201
6300	0,201
6305	1,801
6310	0,201
6315	0,401
6320	0
6325	0,401
6330	0,6
6335	0
6340	0,6
6345	0,401
6350	0
6355	0,6
6360	0,801
6365	0,201
6370	0,6
6375	0,401
6380	0,201
6385	0,201
6390	1,2
6395	0,401
6400	0
6405	0,801
6410	0,201
6415	0,201
6420	1
6425	1,4
6430	0,401
6435	0,201
6440	1
6445	1
6450	0,201
6455	0,6
6460	0
6465	1,2
6470	0,401
6475	0
6480	0,801
6485	1
6490	0,801
6495	0,6
6500	0,801
6505	0,6
6510	0,401
6515	0,401
6520	0,401
6525	0,201
6530	1,2
6535	0,801
6540	0,401
6545	0,6
6550	0,6
6555	0,801
6560	0,201
6565	1,4
6570	0,401
6575	0,201
6580	0
6585	0,6
6590	0,201
6595	0,201
6600	0,6
6605	0,801
6610	0,401
6615	0,6
6620	0,201
6625	0,201
6630	0,201
6635	0,801
6640	1
6645	0,201
6650	0,401
6655	0,6
6660	0,401
6665	0,6
6670	0,6
6675	0,6
6680	0,401
6685	0,801
6690	0,801
6695	1,2
6700	0,801
6705	1,2
6710	0,801
6715	0,401
6720	1
6725	1
6730	1,4
6735	0,201
6740	0,6
6745	0,6
6750	0,401
6755	0,801
6760	0,801
6765	0,801
6770	0,401
6775	0,6
6780	0,801
6785	0,6
6790	0,801
6795	1,601
6800	1,2
6805	0,6
6810	1
6815	1
6820	1
6825	1,4
6830	0,801
6835	1,2
6840	1
6845	0,201
6850	0,401
6855	0,801
6860	0,201
6865	0,6
6870	0,801
6875	0,401
6880	0,201
6885	0,201
6890	0,801
6895	1,4
6900	0,801
6905	0,201
6910	0,801
6915	0
6920	1
6925	0,201
6930	1
6935	0,801
6940	0,801
6945	1,2
6950	0,6
6955	1,4
6960	0,6
6965	0,201
6970	0,801
6975	0,201
6980	1
6985	0,801
6990	0,801
6995	1
7000	1,4
7005	1,801
7010	1
7015	0,6
7020	0,801
7025	0,6
7030	1,2
7035	1
7040	0,201
7045	1
7050	1,801
7055	1,2
7060	0,801
7065	0,401
7070	1,2
7075	1
7080	0,801
7085	0,6
7090	0,6
7095	1
7100	1,2
7105	0,6
7110	1,601
7115	1,601
7120	1
7125	1,2
7130	1
7135	1,2
7140	0,201
7145	1
7150	1,2
7155	1,4
7160	1
7165	1,4
7170	1,2
7175	0,6
7180	1,801
7185	0,6
7190	0,401
7195	0,401
7200	1,601
7205	0,801
7210	1
7215	2,201
7220	1,4
7225	1
7230	0,401
7235	0,801
7240	1
7245	1,4
7250	1,2
7255	1,2
7260	1,2
7265	1,2
7270	0,6
7275	1
7280	0,6
7285	0,201
7290	1,2
7295	1,2
7300	0,801
7305	0,801
7310	1
7315	1
7320	2,201
7325	1,2
7330	1
7335	1,601
7340	1,601
7345	1,2
7350	1,4
7355	0,6
7360	2,201
7365	1
7370	1,2
7375	0,801
7380	0,201
7385	1,2
7390	1
7395	1,601
7400	1
7405	1,601
7410	1
7415	1,601
7420	1,2
7425	1
7430	2,201
7435	1,601
7440	0,6
7445	1,601
7450	1,2
7455	1,2
7460	0,801
7465	1,801
7470	1,801
7475	1,4
7480	1
7485	2
7490	0,6
7495	1,2
7500	1,2
7505	1,4
7510	1,801
7515	0,801
7520	0,201
7525	0,6
7530	1,2
7535	1,4
7540	1,2
7545	0,401
7550	0,6
7555	0,6
7560	0,801
7565	1,801
7570	1,2
7575	0,6
7580	1
7585	0,6
7590	1,2
7595	0,401
7600	1,801
7605	1,2
7610	1
7615	1,2
7620	1
7625	1,601
7630	0,401
7635	1,801
7640	0,6
7645	1
7650	1,2
7655	1,2
7660	2,201
7665	1
7670	1,2
7675	0,6
7680	0,801
7685	0,801
7690	1,601
7695	1,601
7700	1,4
7705	2,4
7710	1,4
7715	1,601
7720	1,801
7725	2,201
7730	2
7735	2,8
7740	1,4
7745	1,2
7750	1
7755	1,2
7760	1,2
7765	1,4
7770	1,801
7775	1,4
7780	2
7785	1,801
7790	0,6
7795	1,4
7800	1
7805	1,601
7810	2,8
7815	1
7820	1,4
7825	1,801
7830	1,4
7835	1,4
7840	1,801
7845	2
7850	1
7855	1,2
7860	2,201
7865	0,801
7870	1,2
7875	1,4
7880	1,601
7885	1,2
7890	0,801
7895	1
7900	3
7905	2,201
7910	1,801
7915	1,4
7920	1,2
7925	1,801
7930	1,4
7935	2,8
7940	2,201
7945	1,801
7950	2,201
7955	1,2
7960	2
7965	2
7970	1,801
7975	1
7980	1,801
7985	1,801
7990	1,801
7995	2
8000	3
8005	1,601
8010	1,2
8015	2,201
8020	1
8025	2,201
8030	1,2
8035	2
8040	2,201
8045	1
8050	2,4
8055	1,4
8060	1,801
8065	2
8070	1,601
8075	3,8
8080	2,4
8085	3,4
8090	1,4
8095	3
8100	0,6
8105	1,801
8110	1,4
8115	1,2
8120	1,601
8125	2,201
8130	2,601
8135	1,601
8140	2,8
8145	3
8150	1,801
8155	1,4
8160	2,8
8165	2,8
8170	2,4
8175	2,201
8180	1,601
8185	1,4
8190	1,2
8195	1,801
8200	3,8
8205	1,801
8210	1,2
8215	1,4
8220	1,601
8225	2,601
8230	2,201
8235	2,4
8240	2,201
8245	2,4
8250	3,201
8255	3
8260	2,4
8265	4
8270	2,8
8275	2
8280	2,8
8285	2,4
8290	2,4
8295	2,201
8300	3,601
8305	2,4
8310	3,601
8315	3,4
8320	3,201
8325	1,801
8330	3,8
8335	3
8340	2,601
8345	2,8
8350	2,4
8355	2,601
8360	3
8365	2,601
8370	2,8
8375	3,8
8380	1,801
8385	3
8390	2,601
8395	1,4
8400	3,8
8405	3
8410	2,4
8415	3
8420	3,201
8425	2,4
8430	3
8435	3,201
8440	3,601
8445	4,201
8450	2,8
8455	2,201
8460	2,8
8465	2,8
8470	3,8
8475	3,601
8480	3
8485	2,4
8490	4
8495	3
8500	3,601
8505	2,8
8510	1,801
8515	4,401
8520	4,201
8525	4,6
8530	3,8
8535	4
8540	6,201
8545	3
8550	3
8555	3,601
8560	3
8565	3
8570	3
8575	3,4
8580	2,8
8585	2,601
8590	2,8
8595	3,8
8600	4
8605	3,4
8610	4,201
8615	2,8
8620	4
8625	2
8630	4
8635	2,601
8640	3,601
8645	3,601
8650	2,8
8655	4,201
8660	4,8
8665	4,6
8670	2,4
8675	3,4
8680	3,8
8685	2,601
8690	3,601
8695	4
8700	4,401
8705	3,8
8710	3,4
8715	5,201
8720	5
8725	3,201
8730	4,6
8735	2,8
8740	3
8745	3,601
8750	4,201
8755	5,201
8760	3,4
8765	3,8
8770	4,6
8775	5
8780	6,201
8785	5,8
8790	5,201
8795	3,201
8800	5,401
8805	4,401
8810	3
8815	4,401
8820	3,601
8825	5,201
8830	4,6
8835	3,8
8840	5
8845	6
8850	3,601
8855	3,4
8860	4,201
8865	4,201
8870	4,6
8875	4,6
8880	5,8
8885	6,6
8890	4,8
8895	4,8
8900	2,201
8905	3,8
8910	6,201
8915	3,201
8920	3,201
8925	5,6
8930	6,6
8935	5,6
8940	5,8
8945	5,6
8950	3,601
8955	5,401
8960	2,8
8965	6,401
8970	5,401
8975	6,201
8980	6,6
8985	4,401
8990	6,8
8995	4,6
9000	5,6
9005	7,6
9010	4,401
9015	5,6
9020	4,201
9025	5,401
9030	5,8
9035	6,8
9040	7
9045	7
9050	4,8
9055	6,201
9060	5,201
9065	6
9070	6,201
9075	5
9080	6,8
9085	5,8
9090	7
9095	6,201
9100	6
9105	5,201
9110	6,8
9115	8,401
9120	5,201
9125	6,8
9130	8,6
9135	8,801
9140	6,8
9145	7,401
9150	8,6
9155	7,401
9160	7,8
9165	6,401
9170	7,6
9175	6,6
9180	7,401
9185	7,6
9190	8,401
9195	5,201
9200	6,201
9205	5
9210	9,2
9215	9,2
9220	9,801
9225	6,201
9230	6,8
9235	5,8
9240	7,8
9245	7,8
9250	6,6
9255	7,8
9260	9
9265	6
9270	7,401
9275	11
9280	6,201
9285	8,401
9290	9
9295	7,8
9300	8,801
9305	7,6
9310	7
9315	7,8
9320	8,801
9325	8
9330	7,8
9335	7,6
9340	9
9345	6,201
9350	9,6
9355	9,2
9360	8
9365	7,6
9370	8,2
9375	11
9380	7,401
9385	11,801
9390	8,6
9395	10,401
9400	9,6
9405	9,401
9410	10
9415	9
9420	9,801
9425	7,201
9430	9,401
9435	9,801
9440	8,801
9445	9,401
9450	7,8
9455	9,801
9460	10,401
9465	11,2
9470	8,2
9475	10
9480	11,801
9485	10,801
9490	13,2
9495	8,401
9500	10,401
9505	10,401
9510	8,6
9515	10,6
9520	10,6
9525	10,401
9530	9,401
9535	11,401
9540	10,401
9545	14
9550	12
9555	14
9560	10,801
9565	13,801
9570	13
9575	9,6
9580	15,401
9585	13,801
9590	11,801
9595	14,6
9600	12,801
9605	12,401
9610	15,401
9615	14,401
9620	10,801
9625	14,401
9630	15,6
9635	15
9640	14,6
9645	13,401
9650	12
9655	16
9660	16,4
9665	16,2
9670	13,401
9675	14,401
9680	14,2
9685	13,401
9690	16,4
9695	14,801
9700	15
9705	16,801
9710	13,2
9715	16,801
9720	16,801
9725	15,2
9730	16
9735	14,6
9740	16,601
9745	18
9750	16,601
9755	15,401
9760	16,801
9765	20
9770	16,601
9775	18,601
9780	17,4
9785	16,801
9790	18,2
9795	16,601
9800	16,601
9805	16
9810	16,601
9815	17
9820	16,801
9825	18,801
9830	15,6
9835	14
9840	16,4
9845	18
9850	16,2
9855	18,601
9860	19,2
9865	17
9870	18,601
9875	18,4
9880	19
9885	17,2
9890	18,801
9895	18
9900	21,2
9905	21
9910	16,2
9915	19
9920	17,2
9925	18,601
9930	17,801
9935	20,4
9940	18,601
9945	21,601
9950	19
9955	17,2
9960	19,4
9965	18,4
9970	18,801
9975	18,4
9980	23,4
9985	18,601
9990	17,4
9995	18,4
10000	17,2
10005	17
10010	17,2
10015	19,2
10020	19,2
10025	16,801
10030	14,6
10035	16,2
10040	20,4
10045	21,4
10050	18,4
10055	19,801
10060	19,4
10065	20,801
10070	21,801
10075	19,2
10080	20,4
10085	15
10090	20,801
10095	18,4
10100	18,2
10105	21,4
10110	25,2
10115	17,4
10120	22,2
10125	20,801
10130	19,601
10135	18,2
10140	17,801
10145	22,801
10150	18,2
10155	20,801
10160	19
10165	21,4
10170	19,801
10175	17
10180	21
10185	18,801
10190	21,4
10195	19,801
10200	20
10205	19,801
10210	21,4
10215	18
10220	21,801
10225	22,601
10230	17
10235	22,601
10240	17,801
10245	26,4
10250	16,4
10255	19,601
10260	21,801
10265	20,4
10270	22,4
10275	19
10280	19,2
10285	22,801
10290	22,601
10295	18,4
10300	19,601
10305	21,4
10310	22
10315	21,2
10320	16,601
10325	22,601
10330	18,2
10335	20,801
10340	21,4
10345	23,801
10350	22,2
10355	23,2
10360	24,801
10365	20,801
10370	22
10375	19,801
10380	20,4
10385	21
10390	22,601
10395	26
10400	21,4
10405	20,4
10410	22,4
10415	20,801
10420	23
10425	24,2
10430	25,4
10435	24,4
10440	20
10445	25,601
10450	23,801
10455	23,801
10460	24,601
10465	23,801
10470	24
10475	24,801
10480	22,4
10485	23,601
10490	27,2
10495	26
10500	22,4
10505	25,4
10510	25,4
10515	25,601
10520	23,801
10525	30,801
10530	26,801
10535	26,4
10540	27,601
10545	25,2
10550	28
10555	31,4
10560	31
10565	33,601
10570	30,801
10575	34,201
10580	30,2
10585	28,4
10590	33
10595	35
10600	33,4
10605	30,2
10610	34,601
10615	30,601
10620	33,601
10625	29,801
10630	32,601
10635	29,801
10640	28,4
10645	31
10650	24,601
10655	27
10660	22,601
10665	20,4
10670	20
10675	17,601
10680	16,2
10685	17,2
10690	17,601
10695	14
10700	9,2
10705	8,6
10710	8,2
10715	6,401
10720	7,401
10725	5,401
10730	5,401
10735	3,4
10740	3,8
10745	4,8
10750	2,601
10755	2
10760	1,801
10765	1,601
10770	2,601
10775	1,2
10780	1,801
10785	1
10790	0,801
10795	2,4
10800	1,2
10805	0,801
10810	1,801
10815	1,2
10820	2
10825	0,801
10830	1
10835	1
10840	1,2
10845	0,6
10850	1
10855	0,801
10860	0,201
10865	0
10870	0,401
10875	0,401
10880	0,201
10885	0,201
10890	0
10895	0
10900	0
10905	0
10910	0
10915	0
10920	0
10925	0
10930	0
10935	0
10940	0
10945	0
10950	0
10955	0
10960	0
10965	0
10970	0
10975	0
10980	0
10985	0
10990	0
10995	0
11000	0
