E,eV	dN/dE,part/eV
1565	0,201
1570	0
1575	0
1580	0
1585	0
1590	0
1595	0
1600	0,401
1605	0
1610	0,201
1615	0,401
1620	0
1625	0
1630	0,401
1635	0,201
1640	0
1645	0
1650	0
1655	0,201
1660	0,201
1665	0
1670	0
1675	0,201
1680	0
1685	0,201
1690	0
1695	0,201
1700	0
1705	0
1710	0,201
1715	0
1720	0
1725	0,201
1730	0
1735	0
1740	0,201
1745	0
1750	0,201
1755	0
1760	0
1765	0,201
1770	0
1775	0
1780	0,401
1785	0,401
1790	0,201
1795	0
1800	0
1805	0
1810	0
1815	0,201
1820	0,201
1825	0
1830	0,201
1835	0,401
1840	0
1845	0,201
1850	0,401
1855	0
1860	0,201
1865	0
1870	0
1875	0,201
1880	0
1885	0
1890	0
1895	0
1900	0,201
1905	0
1910	0
1915	0,201
1920	0,201
1925	0
1930	0,801
1935	0,201
1940	0
1945	0
1950	0,401
1955	0
1960	0
1965	0,201
1970	0,6
1975	0
1980	0
1985	0,201
1990	0
1995	0,201
2000	0
2005	0,201
2010	0,401
2015	0,401
2020	0,401
2025	0
2030	0
2035	0,201
2040	0
2045	0,201
2050	0,201
2055	0,201
2060	0
2065	0,201
2070	0,201
2075	0
2080	0,201
2085	0
2090	0,201
2095	0,201
2100	0,201
2105	0
2110	0,201
2115	0
2120	0
2125	0,401
2130	0,201
2135	0,201
2140	0
2145	0
2150	0
2155	0,201
2160	0,201
2165	0,201
2170	0
2175	0
2180	0
2185	0
2190	0
2195	0
2200	0,201
2205	0,201
2210	0
2215	0,201
2220	0
2225	0,201
2230	0
2235	0,201
2240	0,201
2245	0,201
2250	0
2255	0
2260	0,201
2265	0,201
2270	0,201
2275	0,401
2280	0
2285	0
2290	0
2295	0
2300	0
2305	0,201
2310	0
2315	0
2320	0
2325	0
2330	0,201
2335	0
2340	0,201
2345	0
2350	0
2355	0,201
2360	0
2365	0
2370	0,6
2375	0
2380	0,201
2385	0,201
2390	0,201
2395	0
2400	0,201
2405	0
2410	0,201
2415	0
2420	0
2425	0,201
2430	0,201
2435	0
2440	0,801
2445	0
2450	0,201
2455	0
2460	0
2465	0,201
2470	0
2475	0
2480	0
2485	0
2490	0
2495	0
2500	0
2505	0
2510	0
2515	0
2520	0,201
2525	0
2530	0,201
2535	0
2540	0,201
2545	0
2550	0,401
2555	0,201
2560	0
2565	0
2570	0
2575	0,201
2580	0,201
2585	0,201
2590	0
2595	0
2600	0,401
2605	0,201
2610	0,201
2615	0
2620	0,401
2625	0
2630	0
2635	0
2640	0,201
2645	0,201
2650	0,201
2655	0
2660	0
2665	0,201
2670	0
2675	0,201
2680	0,6
2685	0,401
2690	0,401
2695	0,201
2700	0
2705	0,201
2710	0,201
2715	0
2720	0
2725	0
2730	0,201
2735	0,201
2740	0
2745	0
2750	0
2755	0
2760	0
2765	0,201
2770	0
2775	0
2780	0
2785	0
2790	0
2795	0
2800	0
2805	0
2810	0
2815	0,201
2820	0,401
2825	0
2830	0,201
2835	0,201
2840	0,6
2845	0
2850	0,401
2855	0
2860	0,201
2865	0
2870	0,201
2875	0,6
2880	0
2885	0
2890	0,401
2895	0
2900	0
2905	0,201
2910	0,201
2915	0
2920	0,6
2925	0
2930	0
2935	0,201
2940	0,401
2945	0
2950	0
2955	0
2960	0
2965	0
2970	0
2975	0,201
2980	0
2985	0,201
2990	0,201
2995	0
3000	0,201
3005	0
3010	0
3015	0,201
3020	0,201
3025	0
3030	0
3035	0,6
3040	0,201
3045	0
3050	0,401
3055	0
3060	0,401
3065	0,401
3070	0,401
3075	0,201
3080	0
3085	0
3090	0,401
3095	0
3100	0
3105	0,201
3110	0
3115	0,401
3120	0,201
3125	0,401
3130	0
3135	0,201
3140	0
3145	0,201
3150	0,201
3155	0,201
3160	0,201
3165	0
3170	0
3175	0,201
3180	0
3185	0
3190	0
3195	0
3200	0,201
3205	0,201
3210	0,201
3215	0
3220	0,401
3225	0
3230	0
3235	0
3240	0,201
3245	0,201
3250	0
3255	0,201
3260	0
3265	0,201
3270	0
3275	0
3280	0
3285	0
3290	0
3295	0
3300	0
3305	0,401
3310	0,201
3315	0
3320	0,401
3325	0,6
3330	0
3335	0,201
3340	0,201
3345	0,201
3350	0,401
3355	0,201
3360	0,401
3365	0,401
3370	0
3375	0
3380	0
3385	0,201
3390	0,401
3395	0
3400	0,201
3405	0
3410	0,201
3415	0,201
3420	0
3425	0
3430	0,6
3435	0
3440	0,201
3445	0,201
3450	0,401
3455	0,401
3460	0,201
3465	0,201
3470	0
3475	0
3480	0
3485	0
3490	0
3495	0,201
3500	0,201
3505	0,201
3510	0,401
3515	0,201
3520	0
3525	0
3530	0,201
3535	0
3540	0,201
3545	0
3550	0
3555	0
3560	0
3565	0
3570	0
3575	0,201
3580	0,201
3585	0,201
3590	0,201
3595	0,401
3600	0,201
3605	0,401
3610	0,201
3615	0
3620	0
3625	0,201
3630	0
3635	0
3640	0
3645	0,201
3650	0,401
3655	0,6
3660	0,201
3665	0
3670	0,201
3675	0
3680	0
3685	0,401
3690	0,201
3695	0,201
3700	0
3705	0
3710	0,401
3715	0
3720	0
3725	0
3730	0
3735	0
3740	0,6
3745	0,201
3750	0
3755	0
3760	0
3765	0
3770	0,401
3775	0,201
3780	0,401
3785	0
3790	0,201
3795	0
3800	0
3805	0
3810	0,201
3815	0,401
3820	0,401
3825	0,401
3830	1
3835	0,201
3840	0
3845	0
3850	0
3855	0,201
3860	0
3865	0,401
3870	0,401
3875	0
3880	0,201
3885	0,201
3890	0
3895	0
3900	0,201
3905	0,401
3910	0,201
3915	0,201
3920	0,201
3925	0
3930	0
3935	0
3940	0,201
3945	0,401
3950	0,201
3955	0,201
3960	0
3965	0
3970	0
3975	0,401
3980	0,401
3985	0,201
3990	0
3995	0
4000	0,401
4005	0,401
4010	0
4015	0,401
4020	0,201
4025	0,201
4030	0
4035	0
4040	0
4045	0,201
4050	0
4055	0
4060	0,401
4065	0
4070	0
4075	0,6
4080	0,201
4085	0
4090	0
4095	0,401
4100	0,201
4105	0,201
4110	0
4115	0
4120	0,401
4125	0
4130	0,6
4135	0
4140	0,401
4145	0,201
4150	0,201
4155	0
4160	0
4165	0,6
4170	0,401
4175	0,401
4180	0,201
4185	0
4190	0
4195	0
4200	0,201
4205	0,401
4210	0,6
4215	0,401
4220	0,401
4225	0,401
4230	0
4235	0,401
4240	0
4245	0,201
4250	0,401
4255	0,6
4260	0
4265	0,401
4270	0
4275	0,401
4280	0
4285	0
4290	0,201
4295	0,201
4300	0,201
4305	0
4310	0,201
4315	0
4320	0
4325	0
4330	0,201
4335	0
4340	0,201
4345	0,801
4350	0,401
4355	0,401
4360	0
4365	0,6
4370	0,201
4375	0
4380	0,201
4385	0,201
4390	0
4395	0,201
4400	0,201
4405	0
4410	0
4415	0,6
4420	0,201
4425	0,201
4430	0
4435	0,201
4440	0
4445	0,201
4450	0,201
4455	0,401
4460	0,401
4465	0,201
4470	0
4475	0,201
4480	0,201
4485	0,401
4490	0,201
4495	0,201
4500	0,201
4505	0,201
4510	0,201
4515	0
4520	0,201
4525	0,201
4530	0,401
4535	0,401
4540	0,401
4545	0,201
4550	0,201
4555	0,401
4560	0,201
4565	0,201
4570	0
4575	0
4580	0,801
4585	0,201
4590	0,401
4595	0,6
4600	0,201
4605	0
4610	0,201
4615	0,201
4620	0
4625	0,201
4630	0,201
4635	0,6
4640	0,201
4645	0
4650	0,201
4655	0,201
4660	0,201
4665	0
4670	0,201
4675	0,401
4680	0,401
4685	0
4690	0,201
4695	0
4700	0
4705	0,401
4710	0,401
4715	0,6
4720	0,201
4725	0,201
4730	0,201
4735	0
4740	0,201
4745	0,201
4750	0
4755	0,6
4760	0
4765	0,201
4770	0,201
4775	0,201
4780	0,201
4785	0
4790	0,401
4795	0,201
4800	0,401
4805	0,201
4810	0,401
4815	0,201
4820	0,6
4825	0,401
4830	0
4835	0,201
4840	0,201
4845	0,201
4850	0,401
4855	0
4860	0,201
4865	0,201
4870	0
4875	0,201
4880	0
4885	0,6
4890	1
4895	0,6
4900	0,201
4905	0
4910	0,6
4915	0
4920	0,401
4925	0,201
4930	0,401
4935	0
4940	0
4945	0
4950	0,401
4955	0,401
4960	0,201
4965	0,801
4970	0,201
4975	0,201
4980	0,401
4985	0,401
4990	0
4995	0,201
5000	0,201
5005	0,201
5010	0
5015	0
5020	0,6
5025	0,201
5030	0,401
5035	0,201
5040	0,201
5045	0,201
5050	0
5055	0
5060	0,201
5065	0,401
5070	0,801
5075	0,6
5080	0,401
5085	0
5090	0,201
5095	0,801
5100	0,6
5105	0
5110	0,401
5115	0,401
5120	0,801
5125	0,201
5130	0,401
5135	0
5140	0,6
5145	0,401
5150	0,401
5155	0,401
5160	0
5165	0,201
5170	0,6
5175	0,201
5180	0,201
5185	0,401
5190	0,201
5195	0,201
5200	0
5205	0,201
5210	0
5215	0,401
5220	0,401
5225	0,201
5230	0
5235	0,201
5240	0
5245	0
5250	0,201
5255	0,201
5260	0,201
5265	0
5270	0
5275	0,201
5280	0,801
5285	0,201
5290	0,201
5295	0,401
5300	0,401
5305	0
5310	0
5315	0,201
5320	0,201
5325	0,201
5330	0,401
5335	0
5340	0,401
5345	0,201
5350	0
5355	0,201
5360	0
5365	0,401
5370	0
5375	0,401
5380	0,201
5385	0,401
5390	0,6
5395	0,401
5400	0,6
5405	0
5410	0,201
5415	0
5420	0,6
5425	0,201
5430	0,6
5435	0,201
5440	0,401
5445	0,201
5450	0,6
5455	0
5460	0
5465	0,401
5470	0,201
5475	0,201
5480	0,801
5485	0,401
5490	0,401
5495	0,6
5500	0
5505	0,201
5510	0,6
5515	0,201
5520	0
5525	0,201
5530	0,401
5535	0,401
5540	0,6
5545	0,201
5550	0,201
5555	0
5560	0
5565	0
5570	0,401
5575	0,401
5580	0,401
5585	0,401
5590	0
5595	0,201
5600	0
5605	0,801
5610	0,201
5615	0,6
5620	0,201
5625	0,6
5630	0,6
5635	0,401
5640	0,6
5645	0,401
5650	0,401
5655	0
5660	0,801
5665	0,201
5670	0,201
5675	0,201
5680	1,2
5685	0
5690	0,201
5695	0,401
5700	0,6
5705	0,201
5710	0
5715	0,6
5720	1
5725	0,6
5730	0,401
5735	0,401
5740	0
5745	0,6
5750	0,401
5755	0,401
5760	0,201
5765	0,201
5770	0
5775	0,201
5780	0
5785	0,201
5790	0,201
5795	0,6
5800	0,201
5805	0,801
5810	0,401
5815	0,6
5820	0,801
5825	0
5830	0,401
5835	1
5840	0
5845	0
5850	0
5855	0,201
5860	0,6
5865	0,6
5870	0
5875	0
5880	0,201
5885	0
5890	0
5895	0,6
5900	0,6
5905	0,401
5910	0,801
5915	0,401
5920	0,6
5925	0
5930	0,201
5935	0
5940	0,801
5945	0
5950	0,201
5955	0,201
5960	0
5965	0,401
5970	0,201
5975	0,201
5980	0,401
5985	0
5990	0,401
5995	0,201
6000	0
6005	0,401
6010	0,801
6015	0,401
6020	0,201
6025	0,401
6030	0
6035	0,6
6040	0,401
6045	0,6
6050	0,201
6055	0,401
6060	0,6
6065	0,401
6070	0,6
6075	0,201
6080	0,401
6085	0,201
6090	0,401
6095	0
6100	0
6105	0,6
6110	0
6115	0,201
6120	0
6125	1
6130	0,201
6135	0
6140	0,6
6145	0,801
6150	0,6
6155	0
6160	0
6165	0,201
6170	0,201
6175	0,201
6180	0,6
6185	0,801
6190	0,201
6195	0,6
6200	0,6
6205	0,201
6210	0
6215	0,201
6220	0,801
6225	0,401
6230	0,401
6235	0,201
6240	0,401
6245	0,6
6250	0
6255	0,6
6260	0,6
6265	0,401
6270	0,6
6275	1,2
6280	0,401
6285	0,6
6290	0,801
6295	0,801
6300	0
6305	0,201
6310	0,801
6315	0,6
6320	0,201
6325	0,6
6330	0,401
6335	0,801
6340	0,6
6345	0,401
6350	0,801
6355	1,2
6360	0,401
6365	0,6
6370	0,401
6375	0,401
6380	0,201
6385	0,201
6390	0,401
6395	0,401
6400	0,201
6405	0,6
6410	1,2
6415	0,6
6420	0,201
6425	0,201
6430	0,6
6435	0,201
6440	0,401
6445	0,401
6450	0,401
6455	0,201
6460	0,401
6465	0,401
6470	0,801
6475	0,6
6480	0,201
6485	1,2
6490	0,6
6495	0,6
6500	0,201
6505	0,6
6510	0,801
6515	0,201
6520	0,6
6525	0,401
6530	0,6
6535	0,6
6540	0,201
6545	0,201
6550	0,6
6555	0,401
6560	0,401
6565	1
6570	0,201
6575	0,401
6580	0,801
6585	0,401
6590	0,201
6595	0,6
6600	1
6605	0,6
6610	0,201
6615	0,801
6620	0,201
6625	0
6630	0,6
6635	0,401
6640	0,6
6645	0,801
6650	0,401
6655	0,401
6660	0,6
6665	0,6
6670	0,201
6675	0,801
6680	1
6685	0,6
6690	0,6
6695	0,201
6700	0,201
6705	0,801
6710	1,2
6715	0,801
6720	0,201
6725	0,801
6730	0,401
6735	0,6
6740	1,801
6745	0,401
6750	1,2
6755	0,801
6760	0
6765	1
6770	0,401
6775	0,401
6780	0,801
6785	1
6790	0,6
6795	0,6
6800	0,6
6805	1
6810	0,401
6815	0,401
6820	0,6
6825	0,201
6830	1
6835	0,6
6840	0,401
6845	0,6
6850	0,801
6855	0,6
6860	1
6865	1
6870	0,6
6875	0,801
6880	0,401
6885	0,401
6890	0,6
6895	0
6900	0,6
6905	0,401
6910	0,801
6915	0,801
6920	0,801
6925	1
6930	1
6935	0,401
6940	1
6945	0,801
6950	0,6
6955	0,201
6960	1,4
6965	1
6970	0
6975	0,801
6980	0,6
6985	0,401
6990	0,401
6995	0,801
7000	0,801
7005	0,801
7010	0,801
7015	0,6
7020	0,801
7025	0
7030	1
7035	0,401
7040	0,401
7045	1,2
7050	0,401
7055	0,6
7060	0,6
7065	0,401
7070	0,6
7075	1,4
7080	0,401
7085	0,801
7090	0,401
7095	0,401
7100	1,2
7105	1,2
7110	0,6
7115	0,801
7120	0,801
7125	1,4
7130	0,6
7135	0,201
7140	0,801
7145	2
7150	0,801
7155	0,6
7160	1,601
7165	1
7170	0,6
7175	0,801
7180	0,801
7185	1
7190	0,6
7195	1,2
7200	1,601
7205	0,401
7210	0,6
7215	1,2
7220	0,401
7225	0,801
7230	1,4
7235	0,6
7240	0,6
7245	0,6
7250	0,6
7255	0,801
7260	0,6
7265	0,801
7270	0,401
7275	0,801
7280	0,801
7285	1,801
7290	1,801
7295	1,801
7300	0,801
7305	0,401
7310	0,801
7315	1,801
7320	1,2
7325	0,201
7330	0,6
7335	1,2
7340	0,201
7345	1
7350	1,601
7355	1,601
7360	0,401
7365	1,4
7370	1,4
7375	1
7380	0,201
7385	1,2
7390	2
7395	0,6
7400	0,6
7405	0,6
7410	1,4
7415	0,801
7420	1,2
7425	0,6
7430	0,201
7435	1,601
7440	0,201
7445	1
7450	1,2
7455	1,2
7460	1,2
7465	1
7470	1
7475	1,4
7480	0,201
7485	1,4
7490	1,4
7495	2
7500	0,801
7505	1,2
7510	1
7515	1
7520	0,801
7525	2,4
7530	1,801
7535	1,601
7540	1
7545	1,2
7550	1,4
7555	1
7560	1,801
7565	1,601
7570	1,801
7575	0,6
7580	1,801
7585	2,601
7590	0,801
7595	1,601
7600	0,401
7605	1
7610	1,2
7615	1
7620	0,6
7625	1
7630	1
7635	1,2
7640	2
7645	1,601
7650	1,801
7655	1
7660	1,4
7665	2,201
7670	1
7675	1,2
7680	0,801
7685	1
7690	1,2
7695	0,6
7700	1,801
7705	2,201
7710	1
7715	2,201
7720	1,4
7725	1,2
7730	1,601
7735	1,4
7740	1,2
7745	1
7750	2,4
7755	2
7760	1,2
7765	1,2
7770	0,401
7775	2,4
7780	1,2
7785	1
7790	2,601
7795	1,4
7800	1,601
7805	0,401
7810	1
7815	2
7820	2,4
7825	1
7830	1,2
7835	1,4
7840	2
7845	3
7850	1,4
7855	1
7860	1,2
7865	1,601
7870	1,4
7875	1,801
7880	1,4
7885	1,2
7890	1
7895	2,601
7900	1,2
7905	2,201
7910	2
7915	2,601
7920	1,4
7925	1,2
7930	1,2
7935	1,4
7940	1,601
7945	1,601
7950	1,2
7955	1,2
7960	1,601
7965	2,601
7970	1,601
7975	1,4
7980	2,201
7985	1,2
7990	1
7995	1,601
8000	1,4
8005	2,4
8010	1,2
8015	1,2
8020	2,201
8025	1
8030	2
8035	1
8040	2,601
8045	2
8050	1,601
8055	3,201
8060	0,801
8065	1,601
8070	0,6
8075	1,801
8080	1
8085	2,201
8090	2,201
8095	2,201
8100	2
8105	1,4
8110	2
8115	0,801
8120	1,601
8125	2,4
8130	2,201
8135	3
8140	2,201
8145	2
8150	2
8155	1
8160	2,601
8165	0,801
8170	2
8175	2,8
8180	1,601
8185	2,601
8190	2,201
8195	1,2
8200	2
8205	1,601
8210	1,801
8215	1,801
8220	3,201
8225	2,4
8230	2,8
8235	1,601
8240	2
8245	2,8
8250	2,201
8255	2,601
8260	2,201
8265	2,8
8270	2,4
8275	1,801
8280	2,4
8285	2,8
8290	2,601
8295	3,201
8300	2,4
8305	3,4
8310	2
8315	1,4
8320	2
8325	3,601
8330	2
8335	1,801
8340	1,801
8345	2,4
8350	0,801
8355	3,601
8360	2,8
8365	1,801
8370	3,8
8375	2,601
8380	1,4
8385	1,2
8390	2,8
8395	3
8400	2,601
8405	3,8
8410	3,201
8415	3,601
8420	3,201
8425	3,4
8430	2,8
8435	2,4
8440	2
8445	2,8
8450	2,8
8455	3,8
8460	3,601
8465	2,601
8470	2,8
8475	3,601
8480	2,4
8485	2,601
8490	2
8495	1,601
8500	3,601
8505	2,4
8510	2,601
8515	2,201
8520	1,801
8525	2,201
8530	2,4
8535	2,4
8540	2,601
8545	3,201
8550	3,4
8555	1,601
8560	3,601
8565	2,201
8570	2,4
8575	3,601
8580	3
8585	4,201
8590	5,201
8595	3
8600	3,201
8605	2,601
8610	3
8615	2,4
8620	3,601
8625	3,8
8630	3
8635	3,201
8640	4,401
8645	3,4
8650	3,601
8655	3
8660	3,201
8665	1,2
8670	1,601
8675	2,601
8680	4,201
8685	3,601
8690	4
8695	2,201
8700	4,201
8705	3,8
8710	3,201
8715	2,4
8720	3,8
8725	3,8
8730	5
8735	2,4
8740	4
8745	3,201
8750	3,601
8755	3,201
8760	2,4
8765	4,401
8770	4,6
8775	4
8780	5
8785	4,201
8790	4,6
8795	2,8
8800	2,601
8805	4,6
8810	3,601
8815	4,201
8820	3,201
8825	3,201
8830	5,401
8835	3
8840	3,4
8845	4,8
8850	2
8855	4
8860	3,8
8865	4,6
8870	4
8875	3,4
8880	4
8885	3
8890	4,201
8895	4,401
8900	5,201
8905	4
8910	4,401
8915	5,401
8920	4,8
8925	6
8930	4,201
8935	5,401
8940	3,4
8945	4,201
8950	3,601
8955	4,6
8960	5,6
8965	4
8970	4,201
8975	5,8
8980	6,401
8985	4,201
8990	4
8995	5,401
9000	6
9005	5
9010	5,201
9015	4,8
9020	4,8
9025	4,8
9030	5,6
9035	5
9040	4
9045	5,6
9050	3,8
9055	3,8
9060	4
9065	6,401
9070	8,801
9075	5,8
9080	4,201
9085	5,6
9090	5,6
9095	7,6
9100	6,6
9105	5,8
9110	7
9115	6
9120	5,6
9125	3,8
9130	6
9135	4,6
9140	4,8
9145	7,401
9150	5,201
9155	5,8
9160	6,201
9165	5,201
9170	7,201
9175	7,6
9180	6
9185	5,6
9190	3,8
9195	5,8
9200	8
9205	6,201
9210	7
9215	9,401
9220	6,401
9225	6,8
9230	5,8
9235	6,8
9240	6,201
9245	6,201
9250	6,201
9255	7,401
9260	8
9265	6,6
9270	6,201
9275	6,401
9280	6,401
9285	7,401
9290	6,201
9295	7
9300	7,8
9305	7,6
9310	8,6
9315	8,6
9320	8,801
9325	10,2
9330	5,8
9335	9,6
9340	6,6
9345	7,201
9350	6,6
9355	8,2
9360	8
9365	9,801
9370	9,2
9375	8,6
9380	7,401
9385	9,6
9390	8,6
9395	8
9400	9,6
9405	9,2
9410	8
9415	8,2
9420	10,401
9425	9,2
9430	9,801
9435	9
9440	8,801
9445	8,2
9450	8,6
9455	8,401
9460	9,2
9465	8
9470	11,2
9475	7,401
9480	8
9485	8,801
9490	10,401
9495	10,2
9500	9,401
9505	9,2
9510	11,401
9515	12,2
9520	9,801
9525	9,2
9530	12,401
9535	10,801
9540	9
9545	11,2
9550	9,6
9555	10,801
9560	11
9565	10,801
9570	11
9575	9,801
9580	11,6
9585	9,6
9590	13
9595	14,2
9600	11,401
9605	11,401
9610	10,801
9615	13,6
9620	11,401
9625	16,801
9630	10,2
9635	14
9640	14
9645	11,6
9650	15
9655	15
9660	11,401
9665	17,2
9670	15,2
9675	10,2
9680	16,2
9685	14,6
9690	14,6
9695	14,2
9700	14
9705	14,801
9710	13,801
9715	15,6
9720	15,801
9725	16,2
9730	13,401
9735	12,801
9740	13,2
9745	15
9750	16
9755	14
9760	15,6
9765	16
9770	20,801
9775	14,401
9780	16,4
9785	16,801
9790	15
9795	15,6
9800	17,4
9805	12,401
9810	15,6
9815	17,2
9820	17,4
9825	19,2
9830	18
9835	14,801
9840	16,601
9845	20,4
9850	19,2
9855	18,4
9860	17,4
9865	16,4
9870	15,401
9875	18
9880	18,4
9885	15,2
9890	18
9895	16,801
9900	18,801
9905	18
9910	16,2
9915	22,2
9920	21,801
9925	18
9930	20,801
9935	14,6
9940	15
9945	18
9950	21,4
9955	18,2
9960	17,801
9965	19,2
9970	17,2
9975	16,2
9980	19,2
9985	17,601
9990	18
9995	18,2
10000	16,2
10005	17,601
10010	21,801
10015	19,2
10020	19,2
10025	20,4
10030	21
10035	17,601
10040	19,601
10045	17,4
10050	18,601
10055	17,801
10060	17,801
10065	19,801
10070	16,801
10075	17,2
10080	17,2
10085	16,4
10090	17,601
10095	19,801
10100	20,601
10105	21
10110	20,2
10115	20,2
10120	21,4
10125	22,601
10130	20,2
10135	20
10140	18,2
10145	19,4
10150	17,2
10155	24,4
10160	16,601
10165	20,4
10170	22
10175	20,2
10180	17,4
10185	23,601
10190	20,4
10195	20,2
10200	20
10205	21,2
10210	21,2
10215	15,6
10220	18,801
10225	23,601
10230	20,4
10235	22
10240	22,2
10245	18,4
10250	19,601
10255	22,601
10260	23,4
10265	19,801
10270	20,2
10275	24,2
10280	23,601
10285	25,601
10290	21,4
10295	21,601
10300	21,601
10305	24,801
10310	21
10315	21,601
10320	23,4
10325	23,2
10330	20
10335	25
10340	23,4
10345	27,801
10350	28,2
10355	27,601
10360	23,801
10365	24,801
10370	26,4
10375	22
10380	26,801
10385	20
10390	25,801
10395	23,801
10400	25,2
10405	21,4
10410	24,801
10415	25,801
10420	24
10425	21,4
10430	24,2
10435	27,601
10440	26,801
10445	26,601
10450	25,4
10455	26,2
10460	28
10465	27,601
10470	23,801
10475	25
10480	30
10485	26,2
10490	28,2
10495	30
10500	29,4
10505	29
10510	28,801
10515	29,4
10520	27,801
10525	27,2
10530	29,2
10535	26,2
10540	34,8
10545	33,4
10550	33,4
10555	37
10560	32,4
10565	40,8
10570	37,8
10575	30,601
10580	31,601
10585	36,601
10590	40,201
10595	42,4
10600	32,8
10605	36,201
10610	33,201
10615	32,201
10620	35,201
10625	38,201
10630	34,4
10635	33,8
10640	32,4
10645	39,8
10650	35
10655	25,601
10660	26,2
10665	22,801
10670	21,801
10675	22
10680	19,801
10685	17,2
10690	20,4
10695	14,801
10700	14,801
10705	9,2
10710	11,401
10715	5,6
10720	8,401
10725	6
10730	6,401
10735	6,401
10740	6,201
10745	3,601
10750	3,601
10755	4,6
10760	3,601
10765	2,8
10770	3,8
10775	2,8
10780	2,4
10785	3,201
10790	2,601
10795	2,601
10800	2,201
10805	1,601
10810	2,8
10815	1,2
10820	2,4
10825	2
10830	2,201
10835	1,801
10840	0,801
10845	1,4
10850	0
10855	0,6
10860	0,401
10865	0,401
10870	0,201
10875	0,201
10880	0,201
10885	0,201
10890	0
10895	0
10900	0
10905	0
10910	0
10915	0
10920	0
10925	0
10930	0
10935	0
10940	0
10945	0
10950	0
10955	0
10960	0
10965	0
10970	0
10975	0
10980	0
10985	0
10990	0
10995	0
11000	0
