Energy particles 
eV  count 

***************** ISInCa - Ion Surface Interaction Calculator v2024.1.1 *****************
*               by mauveferret@gmail.com from "Plasma physics" dep., MEPhI               *
******************************************************************************************
*         Calculated with SDTrimSP. ISInCa postprocessing id SDTrimSP_74.0_6159          *
*      Postprocessing started at 2024-02-28 at 21:23:58 UTC. Main input parameters:      *
*         H Li beam with E0 = 25000.0 eV at polar angle 74.0 degrees from normal         *
*                azimuth angle 0.0 degrees with doze 100000000 particles                 *
*                                      target of  W                                      *
******************************************************************************************
*          E step 30.0 eV  beta 74.0 deg dBeta 3.0 deg phi 0.0 deg dPhi 3.0 deg          *
******************************************************************************************

*                              calculated  for all elements                              *
******************************************************************************************
0.00 6.000
30.00 11.000
60.00 11.000
90.00 21.000
120.00 20.000
150.00 25.000
180.00 14.000
210.00 23.000
240.00 26.000
270.00 24.000
300.00 24.000
330.00 14.000
360.00 25.000
390.00 25.000
420.00 36.000
450.00 27.000
480.00 22.000
510.00 23.000
540.00 20.000
570.00 26.000
600.00 33.000
630.00 31.000
660.00 31.000
690.00 32.000
720.00 34.000
750.00 29.000
780.00 34.000
810.00 31.000
840.00 31.000
870.00 31.000
900.00 33.000
930.00 34.000
960.00 38.000
990.00 30.000
1020.00 50.000
1050.00 49.000
1080.00 42.000
1110.00 46.000
1140.00 44.000
1170.00 43.000
1200.00 36.000
1230.00 41.000
1260.00 46.000
1290.00 39.000
1320.00 40.000
1350.00 55.000
1380.00 49.000
1410.00 54.000
1440.00 42.000
1470.00 42.000
1500.00 45.000
1530.00 58.000
1560.00 55.000
1590.00 51.000
1620.00 53.000
1650.00 49.000
1680.00 50.000
1710.00 38.000
1740.00 47.000
1770.00 58.000
1800.00 52.000
1830.00 59.000
1860.00 69.000
1890.00 63.000
1920.00 69.000
1950.00 77.000
1980.00 46.000
2010.00 59.000
2040.00 71.000
2070.00 58.000
2100.00 63.000
2130.00 67.000
2160.00 58.000
2190.00 58.000
2220.00 68.000
2250.00 68.000
2280.00 63.000
2310.00 58.000
2340.00 69.000
2370.00 55.000
2400.00 76.000
2430.00 80.000
2460.00 72.000
2490.00 68.000
2520.00 68.000
2550.00 54.000
2580.00 74.000
2610.00 58.000
2640.00 63.000
2670.00 40.000
2700.00 66.000
2730.00 77.000
2760.00 63.000
2790.00 65.000
2820.00 64.000
2850.00 75.000
2880.00 83.000
2910.00 71.000
2940.00 67.000
2970.00 70.000
3000.00 69.000
3030.00 62.000
3060.00 84.000
3090.00 82.000
3120.00 78.000
3150.00 68.000
3180.00 62.000
3210.00 73.000
3240.00 67.000
3270.00 79.000
3300.00 77.000
3330.00 60.000
3360.00 69.000
3390.00 76.000
3420.00 84.000
3450.00 72.000
3480.00 72.000
3510.00 82.000
3540.00 82.000
3570.00 78.000
3600.00 55.000
3630.00 92.000
3660.00 90.000
3690.00 71.000
3720.00 90.000
3750.00 70.000
3780.00 85.000
3810.00 68.000
3840.00 62.000
3870.00 67.000
3900.00 71.000
3930.00 73.000
3960.00 81.000
3990.00 92.000
4020.00 85.000
4050.00 65.000
4080.00 88.000
4110.00 62.000
4140.00 80.000
4170.00 91.000
4200.00 74.000
4230.00 96.000
4260.00 86.000
4290.00 92.000
4320.00 89.000
4350.00 102.000
4380.00 91.000
4410.00 80.000
4440.00 95.000
4470.00 91.000
4500.00 68.000
4530.00 84.000
4560.00 83.000
4590.00 81.000
4620.00 88.000
4650.00 83.000
4680.00 104.000
4710.00 78.000
4740.00 84.000
4770.00 106.000
4800.00 82.000
4830.00 109.000
4860.00 90.000
4890.00 91.000
4920.00 90.000
4950.00 87.000
4980.00 93.000
5010.00 92.000
5040.00 102.000
5070.00 105.000
5100.00 89.000
5130.00 106.000
5160.00 109.000
5190.00 86.000
5220.00 116.000
5250.00 75.000
5280.00 100.000
5310.00 103.000
5340.00 96.000
5370.00 103.000
5400.00 100.000
5430.00 100.000
5460.00 108.000
5490.00 119.000
5520.00 107.000
5550.00 105.000
5580.00 123.000
5610.00 102.000
5640.00 138.000
5670.00 113.000
5700.00 94.000
5730.00 105.000
5760.00 114.000
5790.00 107.000
5820.00 114.000
5850.00 108.000
5880.00 105.000
