Energy particles 
eV  count 

***************** ISInCa - Ion Surface Interaction Calculator v2024.1.1 *****************
*               by mauveferret@gmail.com from "Plasma physics" dep., MEPhI               *
******************************************************************************************
*         Calculated with SDTrimSP. ISInCa postprocessing id SDTrimSP_74.0_1671          *
*      Postprocessing started at 2024-02-28 at 21:23:58 UTC. Main input parameters:      *
*         H Li beam with E0 = 25000.0 eV at polar angle 74.0 degrees from normal         *
*                azimuth angle 0.0 degrees with doze 100000000 particles                 *
*                                      target of  W                                      *
******************************************************************************************
*          E step 30.0 eV  beta 74.0 deg dBeta 3.0 deg phi 0.0 deg dPhi 3.0 deg          *
******************************************************************************************

*                              calculated  for all elements                              *
******************************************************************************************
0.00 50.000
30.00 49.000
60.00 57.000
90.00 94.000
120.00 79.000
150.00 87.000
180.00 115.000
210.00 91.000
240.00 114.000
270.00 151.000
300.00 118.000
330.00 135.000
360.00 147.000
390.00 172.000
420.00 166.000
450.00 178.000
480.00 216.000
510.00 217.000
540.00 209.000
570.00 220.000
600.00 228.000
630.00 258.000
660.00 261.000
690.00 273.000
720.00 307.000
750.00 297.000
780.00 324.000
810.00 344.000
840.00 335.000
870.00 355.000
900.00 390.000
930.00 365.000
960.00 407.000
990.00 402.000
1020.00 454.000
1050.00 412.000
1080.00 417.000
1110.00 494.000
1140.00 462.000
1170.00 492.000
1200.00 518.000
1230.00 528.000
1260.00 530.000
1290.00 542.000
1320.00 557.000
1350.00 555.000
1380.00 628.000
1410.00 595.000
1440.00 610.000
1470.00 566.000
1500.00 681.000
1530.00 662.000
1560.00 719.000
1590.00 707.000
1620.00 748.000
1650.00 686.000
1680.00 744.000
1710.00 745.000
1740.00 815.000
1770.00 762.000
1800.00 812.000
1830.00 786.000
1860.00 800.000
1890.00 764.000
1920.00 856.000
1950.00 859.000
1980.00 861.000
2010.00 877.000
2040.00 901.000
2070.00 883.000
2100.00 968.000
2130.00 878.000
2160.00 974.000
2190.00 960.000
2220.00 1000.000
2250.00 975.000
2280.00 1046.000
2310.00 968.000
2340.00 1068.000
2370.00 1074.000
2400.00 1094.000
2430.00 1101.000
2460.00 1182.000
2490.00 1086.000
2520.00 1162.000
2550.00 1152.000
2580.00 1178.000
2610.00 1272.000
2640.00 1200.000
2670.00 1219.000
2700.00 1273.000
2730.00 1294.000
2760.00 1347.000
2790.00 1214.000
2820.00 1339.000
2850.00 1322.000
2880.00 1372.000
2910.00 1333.000
2940.00 1381.000
2970.00 1349.000
3000.00 1388.000
3030.00 1453.000
3060.00 1432.000
3090.00 1508.000
3120.00 1505.000
3150.00 1530.000
3180.00 1568.000
3210.00 1629.000
3240.00 1641.000
3270.00 1519.000
3300.00 1536.000
3330.00 1587.000
3360.00 1592.000
3390.00 1625.000
3420.00 1687.000
3450.00 1642.000
3480.00 1660.000
3510.00 1742.000
3540.00 1754.000
3570.00 1766.000
3600.00 1731.000
3630.00 1704.000
3660.00 1808.000
3690.00 1730.000
3720.00 1774.000
3750.00 1729.000
3780.00 1752.000
3810.00 1803.000
3840.00 1744.000
3870.00 1870.000
3900.00 1773.000
3930.00 1847.000
3960.00 1878.000
3990.00 1834.000
4020.00 1888.000
4050.00 1905.000
4080.00 1856.000
4110.00 1933.000
4140.00 1944.000
4170.00 1972.000
4200.00 1986.000
4230.00 1946.000
4260.00 1847.000
4290.00 1935.000
4320.00 1899.000
4350.00 1937.000
4380.00 1988.000
4410.00 2021.000
4440.00 1910.000
4470.00 1957.000
4500.00 1881.000
4530.00 1934.000
4560.00 1896.000
4590.00 1984.000
4620.00 1928.000
4650.00 1916.000
4680.00 1940.000
4710.00 1881.000
4740.00 1908.000
4770.00 1984.000
4800.00 1883.000
4830.00 1931.000
4860.00 1877.000
4890.00 1925.000
4920.00 1891.000
4950.00 1826.000
4980.00 1833.000
5010.00 1828.000
5040.00 1818.000
5070.00 1827.000
5100.00 1844.000
5130.00 1849.000
5160.00 1727.000
5190.00 1742.000
5220.00 1704.000
5250.00 1726.000
5280.00 1735.000
5310.00 1632.000
5340.00 1612.000
5370.00 1623.000
5400.00 1572.000
5430.00 1576.000
5460.00 1553.000
5490.00 1577.000
5520.00 1543.000
